inv_index,x,y,predinstance,nn_dist_m,tile_name,note,tree_pointcloud_file
840,416759.180690109,5346671.09786098,2581,0.002247589821836,tile_121.laz,ok,trees/pred_2581.laz
841,416759.8454,5346665.207,2579,0.0054918118837097,tile_121.laz,ok,trees/pred_2579.laz
842,416757.7683,5346664.834,2579,0.0043462625175266,tile_121.laz,ok,trees/pred_2579.laz
843,416758.6648,5346663.852,2579,0.0051999997634154,tile_121.laz,ok,trees/pred_2579.laz
844,416693.315619659,5346758.65533862,2846,0.0063965501262476,tile_114.laz,ok,trees/pred_2846.laz
845,416691.957879468,5346757.03081961,2844,0.002273415020218,tile_114.laz,ok,trees/pred_2844.laz
846,416695.316452703,5346758.70546251,3024,0.0057595254605409,tile_114.laz,ok,trees/pred_3024.laz
847,416694.2957,5346756.997,2846,0.006441272943374,tile_114.laz,ok,trees/pred_2846.laz
848,416694.54,5346756.295,2845,0.0049999998882412,tile_114.laz,ok,trees/pred_2845.laz
849,416694.439108061,5346755.34322948,2845,0.0033503877005632,tile_114.laz,ok,trees/pred_2845.laz
850,416701.013031053,5346757.6452438,-1,0.0056399221563126,tile_114.laz,ok,trees/pred_-1.laz
851,416700.49027966,5346757.23434324,3026,0.0043522338918395,tile_114.laz,ok,trees/pred_3026.laz
852,416700.463921999,5346756.48141995,3026,0.0041711307762154,tile_114.laz,ok,trees/pred_3026.laz
853,416695.828563591,5346754.60571188,2847,0.0045223053492731,tile_114.laz,ok,trees/pred_2847.laz
854,416702.4764,5346756.848,-1,0.0041182522124258,tile_114.laz,ok,trees/pred_-1.laz
855,416705.2912,5346757.134,3030,0.004176122322445,tile_114.laz,ok,trees/pred_3030.laz
856,416704.0446,5346755.137,3030,0.0054918118349543,tile_114.laz,ok,trees/pred_3030.laz
857,416705.339494329,5346753.88636696,3030,0.0036680625470251,tile_114.laz,ok,trees/pred_3030.laz
858,416703.1725,5346750.885,2849,0.0055901698448306,tile_114.laz,ok,trees/pred_2849.laz
859,416701.166656894,5346750.9815623,2849,0.0036901404103042,tile_114.laz,ok,trees/pred_2849.laz
860,416700.2044,5346749.534,-1,0.0059464272958491,tile_114.laz,ok,trees/pred_-1.laz
861,416699.3152,5346750.533,2848,0.005660388442148,tile_114.laz,ok,trees/pred_2848.laz
862,416703.803119897,5346748.4413305,-1,0.0033917527258882,tile_114.laz,ok,trees/pred_-1.laz
863,416708.128905781,5346749.69753264,3028,0.0076116996755906,tile_114.laz,ok,trees/pred_3028.laz
864,416710.2575,5346753.391,3207,0.0026925824666047,tile_114.laz,ok,trees/pred_3207.laz
865,416712.246,5346753.026,3205,0.0056568547239737,tile_114.laz,ok,trees/pred_3205.laz
866,416712.364746118,5346748.06045589,3028,0.004767963084286,tile_114.laz,ok,trees/pred_3028.laz
867,416715.0116,5346752.381,-1,0.0084593144039836,tile_114.laz,ok,trees/pred_-1.laz
868,416715.2858,5346746.845,3034,0.0065299310173454,tile_129.laz,ok,trees/pred_3034.laz
869,416714.9942,5346744.872,3034,0.0046518815032392,tile_113.laz,ok,trees/pred_3034.laz
870,416716.7109,5346747.337,3371,0.0031320915271854,tile_129.laz,ok,trees/pred_3371.laz
871,416719.1007,5346749.323,3209,0.003080583926393,tile_129.laz,ok,trees/pred_3209.laz
872,416718.8725,5346753.318,3208,0.0032015623253255,tile_129.laz,ok,trees/pred_3208.laz
873,416720.9331,5346752.18,3210,0.0031000000308267,tile_129.laz,ok,trees/pred_3210.laz
874,416723.6264,5346754.645,3369,0.0061611686274814,tile_129.laz,ok,trees/pred_3369.laz
875,416723.2504,5346752.861,3209,0.0010770322559608,tile_129.laz,ok,trees/pred_3209.laz
876,416719.1019,5346744.142,3037,0.0027586230644754,tile_128.laz,ok,trees/pred_3037.laz
877,416716.9732,5346736.477,3036,0.004386342759702,tile_128.laz,ok,trees/pred_3036.laz
878,416712.2256,5346737.891,-1,0.0045122056821489,tile_113.laz,ok,trees/pred_-1.laz
879,416710.8099,5346738.563,2852,0.0030016657647787,tile_113.laz,ok,trees/pred_2852.laz
880,416701.6941,5346743.027,2850,0.0050803546249633,tile_113.laz,ok,trees/pred_2850.laz
881,416695.099,5346745.844,2698,0.0041231053696968,tile_113.laz,ok,trees/pred_2698.laz
882,416694.672113423,5346747.05266361,-1,0.0034002026072151,tile_114.laz,ok,trees/pred_-1.laz
883,416693.2006,5346745.686,2693,0.0040447503272214,tile_113.laz,ok,trees/pred_2693.laz
884,416691.4305,5346747.202,2691,0.0020615522330906,tile_114.laz,ok,trees/pred_2691.laz
885,416690.5984,5346749.566,2687,0.0043081324610707,tile_114.laz,ok,trees/pred_2687.laz
886,416692.6954,5346743.149,2693,0.0047074409391808,tile_113.laz,ok,trees/pred_2693.laz
887,416693.0571,5346738.845,2695,0.0057801383206728,tile_113.laz,ok,trees/pred_2695.laz
888,416692.5189,5346741.121,2533,0.0014866069805811,tile_113.laz,ok,trees/pred_2533.laz
889,416690.5333,5346741.579,2533,0.0034481879603363,tile_113.laz,ok,trees/pred_2533.laz
890,416690.7692,5346739.135,2533,0.005063595456117,tile_113.laz,ok,trees/pred_2533.laz
891,416688.9641,5346738.487,2533,0.0050803545779879,tile_113.laz,ok,trees/pred_2533.laz
892,416691.5057,5346738.599,2695,0.0044147480769035,tile_113.laz,ok,trees/pred_2695.laz
893,416692.933569217,5346734.33831583,2540,0.003946611109369,tile_113.laz,ok,trees/pred_2540.laz
894,416691.215941109,5346737.86239706,2695,0.0047138615270979,tile_113.laz,ok,trees/pred_2695.laz
895,416688.6802,5346734.873,2529,0.0030066588376958,tile_113.laz,ok,trees/pred_2529.laz
896,416689.8287,5346735.166,2529,0.0042059479078835,tile_113.laz,ok,trees/pred_2529.laz
897,416693.07374764,5346734.19380654,2540,0.0053417741365743,tile_113.laz,ok,trees/pred_2540.laz
898,416697.1443,5346737.074,2694,0.005872818535315,tile_113.laz,ok,trees/pred_2694.laz
899,416698.2877,5346736.341,2697,0.0025079873529572,tile_113.laz,ok,trees/pred_2697.laz
900,416698.9549,5346738.701,2697,0.0050009999327047,tile_113.laz,ok,trees/pred_2697.laz
901,416701.951540255,5346731.38219038,2699,0.002677713857144,tile_113.laz,ok,trees/pred_2699.laz
902,416706.9743,5346732.637,2859,0.0052430904165965,tile_113.laz,ok,trees/pred_2859.laz
903,416709.2268,5346730.342,2859,0.0037735926073786,tile_113.laz,ok,trees/pred_2859.laz
904,416711.5924,5346728.865,2705,0.0055461697477439,tile_113.laz,ok,trees/pred_2705.laz
905,416715.2891,5346729.164,2704,0.0040999997404358,tile_128.laz,ok,trees/pred_2704.laz
906,416715.2758,5346726.449,2704,0.0043174066911402,tile_128.laz,ok,trees/pred_2704.laz
907,416713.099439881,5346725.91357009,2704,0.0036137620702929,tile_113.laz,ok,trees/pred_2704.laz
908,416711.902987621,5346723.82736904,2702,0.007489686968415,tile_113.laz,ok,trees/pred_2702.laz
909,416707.743242377,5346725.87781416,2700,0.0039103587974711,tile_113.laz,ok,trees/pred_2700.laz
910,416706.333908244,5346725.61606572,2700,0.0055455324455113,tile_113.laz,ok,trees/pred_2700.laz
911,416704.7359,5346727.024,2700,0.0057280011768749,tile_113.laz,ok,trees/pred_2700.laz
912,416704.161,5346728.32,2699,0.0009999999892897,tile_113.laz,ok,trees/pred_2699.laz
913,416700.9046,5346727.62,2542,0.0045999999856576,tile_113.laz,ok,trees/pred_2542.laz
914,416694.8971,5346728.772,2539,0.0035227826656934,tile_113.laz,ok,trees/pred_2539.laz
915,416692.865096573,5346730.00951278,2400,0.0049275733369247,tile_113.laz,ok,trees/pred_2400.laz
916,416690.4787,5346732.032,2529,0.0023853715843058,tile_113.laz,ok,trees/pred_2529.laz
917,416686.8393,5346727.336,2399,0.0040607878350359,tile_113.laz,ok,trees/pred_2399.laz
918,416689.7398,5346727.443,2400,0.0030066588376958,tile_113.laz,ok,trees/pred_2400.laz
919,416692.1324,5346726.255,2400,0.0055461697477439,tile_113.laz,ok,trees/pred_2400.laz
920,416697.6941,5346725.459,2538,0.0042201896275856,tile_113.laz,ok,trees/pred_2538.laz
921,416703.027584626,5346723.6215603,2544,0.0028755115654521,tile_113.laz,ok,trees/pred_2544.laz
922,416707.822280007,5346722.4772741,2703,0.0035537253063151,tile_113.laz,ok,trees/pred_2703.laz
923,416710.023296368,5346721.82236503,2703,0.004057019364759,tile_113.laz,ok,trees/pred_2703.laz
924,416714.0469,5346719.64,2706,0.0030999999726191,tile_113.laz,ok,trees/pred_2706.laz
925,416710.0761,5346718.071,-1,0.0040261644788357,tile_113.laz,ok,trees/pred_-1.laz
926,416709.8574,5346719.241,2545,0.0027856777208843,tile_113.laz,ok,trees/pred_2545.laz
927,416707.0231,5346717.405,2547,0.0058830263226209,tile_113.laz,ok,trees/pred_2547.laz
928,416712.437443809,5346711.28506516,2551,0.0055575855650465,tile_113.laz,ok,trees/pred_2551.laz
929,416711.4492,5346711.59638006,2551,0.0037072864136591,tile_113.laz,ok,trees/pred_2551.laz
930,416711.994127219,5346711.73058233,2551,0.0041680984937581,tile_113.laz,ok,trees/pred_2551.laz
931,416710.695130117,5346712.60215506,2549,0.00532541452553,tile_113.laz,ok,trees/pred_2549.laz
932,416707.6039,5346714.385,2546,0.0063411354276033,tile_113.laz,ok,trees/pred_2546.laz
933,416705.2208,5346713.4,2546,0.0007999999797903,tile_113.laz,ok,trees/pred_2546.laz
934,416699.3743,5346721.403,2543,0.0052430904643342,tile_113.laz,ok,trees/pred_2543.laz
935,416693.65945261,5346722.44789061,-1,0.0021792569753319,tile_113.laz,ok,trees/pred_-1.laz
936,416692.116,5346723.272,-1,0.004472135698852,tile_113.laz,ok,trees/pred_-1.laz
937,416688.2272,5346722.332,2404,0.0034409302634859,tile_113.laz,ok,trees/pred_2404.laz
938,416687.0741,5346721.592,2404,0.0062297673458824,tile_113.laz,ok,trees/pred_2404.laz
939,416688.0069,5346720.146,2400,0.0050606329086721,tile_113.laz,ok,trees/pred_2400.laz
940,416688.9055,5346719.504,2405,0.0060207971354853,tile_113.laz,ok,trees/pred_2405.laz
941,416686.1617,5346719.025,2244,0.005281098253312,tile_113.laz,ok,trees/pred_2244.laz
942,416685.8913,5346718.433,2244,0.0032695569974587,tile_113.laz,ok,trees/pred_2244.laz
943,416682.504891864,5346718.13993748,2244,0.0048922635191955,tile_113.laz,ok,trees/pred_2244.laz
944,416688.2319,5346717.437,2247,0.0035510566134845,tile_113.laz,ok,trees/pred_2247.laz
945,416690.0271,5346716.243,2247,0.0075769389035832,tile_113.laz,ok,trees/pred_2247.laz
946,416689.6068,5346716.119,-1,0.0033526109501381,tile_113.laz,ok,trees/pred_-1.laz
947,416692.9129,5346718.729,2406,0.0030675723486039,tile_113.laz,ok,trees/pred_2406.laz
948,416695.927344106,5346716.79099704,2407,0.002836875462449,tile_113.laz,ok,trees/pred_2407.laz
949,416694.9572,5346716.61,2407,0.0028000000165775,tile_113.laz,ok,trees/pred_2407.laz
950,416693.1809,5346715.38,2407,0.00089999998454,tile_113.laz,ok,trees/pred_2407.laz
951,416690.0943,5346713.738,2247,0.0060406954685215,tile_113.laz,ok,trees/pred_2247.laz
952,416694.482,5346711.812,2254,0.0028284267240218,tile_113.laz,ok,trees/pred_2254.laz
953,416709.1732,5346698.32,2268,0.0032000000355765,tile_113.laz,ok,trees/pred_2268.laz
954,416708.4569,5346701.245,2256,0.0058830263532929,tile_113.laz,ok,trees/pred_2256.laz
955,416714.6519,5346701.445,2414,0.0053488315343602,tile_113.laz,ok,trees/pred_2414.laz
956,416713.0643,5346705.214,2553,0.0058728185779339,tile_113.laz,ok,trees/pred_2553.laz
957,416707.7491,5346707.315,2412,0.0050803542056223,tile_113.laz,ok,trees/pred_2412.laz
958,416706.9112,5346704.847,2412,0.0032310993187808,tile_113.laz,ok,trees/pred_2412.laz
959,416709.52715136,5346670.16401631,1975,0.0049239715500826,tile_101.laz,ok,trees/pred_1975.laz
960,416705.1608,5346669.977,1972,0.0031048354091794,tile_101.laz,ok,trees/pred_1972.laz
961,416705.263097298,5346668.09226923,1825,0.0072661337396037,tile_101.laz,ok,trees/pred_1825.laz
962,416700.917,5346669.863,1821,0.0042426403535665,tile_101.laz,ok,trees/pred_1821.laz
963,416696.2647,5346670.307,1820,0.005575841000267,tile_101.laz,ok,trees/pred_1820.laz
964,416697.8737,5346672.601,1820,0.0038327533802021,tile_101.laz,ok,trees/pred_1820.laz
965,416699.7668,5346672.929,1821,0.0033526110056962,tile_101.laz,ok,trees/pred_1821.laz
966,416700.7719,5346674.843,1966,0.0035510565823404,tile_101.laz,ok,trees/pred_1966.laz
967,416696.790600041,5346677.83881838,1969,0.0013252454012248,tile_101.laz,ok,trees/pred_1969.laz
968,416694.4572,5346674.953,1819,0.0041036565956874,tile_101.laz,ok,trees/pred_1819.laz
969,416694.8467,5346673.06,1820,0.0033000000403263,tile_101.laz,ok,trees/pred_1820.laz
970,416688.573079977,5346675.69851717,1657,0.0109740098819067,tile_101.laz,ok,trees/pred_1657.laz
971,416692.4862,5346673.436,1819,0.0071021124090259,tile_101.laz,ok,trees/pred_1819.laz
972,416692.9457,5346676.807,1813,0.0052430909972198,tile_101.laz,ok,trees/pred_1813.laz
973,416693.6275,5346680.886,1814,0.0047169903334933,tile_101.laz,ok,trees/pred_1814.laz
974,416689.3744,5346670.165,1658,0.0066603302224893,tile_101.laz,ok,trees/pred_1658.laz
975,416689.357624221,5346670.98294884,1658,0.003786816402746,tile_101.laz,ok,trees/pred_1658.laz
976,416686.4407,5346670.759,1656,0.0012206556815426,tile_101.laz,ok,trees/pred_1656.laz
977,416686.3102,5346672.283,1656,0.0030066588376958,tile_101.laz,ok,trees/pred_1656.laz
978,416685.373865317,5346675.09114411,1657,0.0040310871401096,tile_101.laz,ok,trees/pred_1657.laz
979,416695.1701,5346670.0,1818,0.0100004997640418,tile_101.laz,ok,trees/pred_1818.laz
980,416683.827994848,5346708.00113462,2097,0.00230390910933,tile_113.laz,ok,trees/pred_2097.laz
981,416687.7465,5346705.345,2101,0.0061032777115038,tile_113.laz,ok,trees/pred_2101.laz
982,416684.6311,5346700.068,2102,0.0022825427264761,tile_113.laz,ok,trees/pred_2102.laz
983,416683.142751766,5346707.03849028,2097,0.0031387054680666,tile_113.laz,ok,trees/pred_2097.laz
984,416687.177249966,5346699.30874716,1956,0.0030219688337343,tile_113.laz,ok,trees/pred_1956.laz
985,416687.8137,5346700.657,2103,0.0047634024560916,tile_113.laz,ok,trees/pred_2103.laz
986,416689.5335,5346698.594,2103,0.0053150726933838,tile_113.laz,ok,trees/pred_2103.laz
987,416691.683512233,5346698.77439931,2103,0.0056293612564493,tile_113.laz,ok,trees/pred_2103.laz
988,416692.796299632,5346702.37208047,-1,0.0042451242653508,tile_113.laz,ok,trees/pred_-1.laz
989,416692.692706328,5346702.87715777,2251,0.0039245995242209,tile_113.laz,ok,trees/pred_2251.laz
990,416694.6966,5346704.356,2251,0.0052497623904243,tile_113.laz,ok,trees/pred_2251.laz
991,416698.841,5346703.476,2258,0.004123106259095,tile_113.laz,ok,trees/pred_2258.laz
992,416700.2157,5346703.395,2259,0.006594694772096,tile_113.laz,ok,trees/pred_2259.laz
993,416701.9251,5346704.692,2259,0.0052924472208137,tile_113.laz,ok,trees/pred_2259.laz
994,416700.2157,5346703.395,2259,0.006594694772096,tile_113.laz,ok,trees/pred_2259.laz
995,416701.6918,5346805.184,3719,0.0043863430251061,tile_117.laz,ok,trees/pred_3719.laz
996,416702.4639,5346804.509,3719,0.004026164422452,tile_117.laz,ok,trees/pred_3719.laz
997,416703.305,5346803.595,3719,0.0070710677361328,tile_117.laz,ok,trees/pred_3719.laz
998,416701.1655,5346802.656,3719,0.0060207970919803,tile_117.laz,ok,trees/pred_3719.laz
999,416701.1389,5346800.929,3529,0.0014866069805811,tile_117.laz,ok,trees/pred_3529.laz
1000,416706.519,5346802.57,-1,0.0010000000474974,tile_117.laz,ok,trees/pred_-1.laz
1001,416708.409646476,5346803.96597706,3887,0.0040384435119295,tile_117.laz,ok,trees/pred_3887.laz
1002,416709.8794,5346802.491,3892,0.0011661905341854,tile_117.laz,ok,trees/pred_3892.laz
1003,416710.805,5346803.526,3889,0.006403124650651,tile_117.laz,ok,trees/pred_3889.laz
1004,416712.5343,5346803.284,3890,0.005872818535315,tile_117.laz,ok,trees/pred_3890.laz
1005,416710.6472,5346800.272,3892,0.0034409297695312,tile_117.laz,ok,trees/pred_3892.laz
1006,416703.8119,5346797.998,3722,0.0027586230644754,tile_117.laz,ok,trees/pred_3722.laz
1007,416702.083922442,5346798.40664851,-1,0.0051592670362048,tile_117.laz,ok,trees/pred_-1.laz
1008,416713.4102,5346799.158,3893,0.0020099754455761,tile_117.laz,ok,trees/pred_3893.laz
1009,416713.1178,5346796.66,3726,0.002199999988079,tile_114.laz,ok,trees/pred_3726.laz
1010,416717.2706,5346795.859,3895,0.0011661905042378,tile_129.laz,ok,trees/pred_3895.laz
1011,416718.9846,5346795.336,3895,0.0060959001138625,tile_129.laz,ok,trees/pred_3895.laz
1012,416720.0978,5346801.412,4077,0.0029732133777571,tile_134.laz,ok,trees/pred_4077.laz
1013,416724.7617,5346801.513,4078,0.003448188340151,tile_134.laz,ok,trees/pred_4078.laz
1014,416726.6893,5346800.984,4082,0.004060787825002,tile_134.laz,ok,trees/pred_4082.laz
1015,416729.3421,5346800.293,4083,0.0036619663150386,tile_134.laz,ok,trees/pred_4083.laz
1016,416730.455824522,5346799.74572451,4083,0.005976154944665,tile_134.laz,ok,trees/pred_4083.laz
1017,416723.827439882,5346798.20071964,4079,0.0026593392680427,tile_134.laz,ok,trees/pred_4079.laz
1018,416724.117035137,5346796.73102372,3898,0.0031366247969081,tile_129.laz,ok,trees/pred_3898.laz
1019,416724.8489,5346796.632,3898,0.0091219515755718,tile_129.laz,ok,trees/pred_3898.laz
1020,416723.270829922,5346794.32922101,4079,0.0011382423731516,tile_129.laz,ok,trees/pred_4079.laz
1021,416724.62,5346794.1,3898,9.313225746154783e-10,tile_129.laz,ok,trees/pred_3898.laz
1022,416725.017027685,5346790.58035223,3898,0.0029931124973197,tile_129.laz,ok,trees/pred_3898.laz
1023,416728.749,5346793.311,4081,0.0014142130121592,tile_129.laz,ok,trees/pred_4081.laz
1024,416729.0545,5346792.992,3902,0.0049244286915389,tile_129.laz,ok,trees/pred_3902.laz
1025,416727.8095,5346785.134,3903,0.0040311286035522,tile_129.laz,ok,trees/pred_3903.laz
1026,416727.3568,5346783.666,3903,0.0068000000353683,tile_129.laz,ok,trees/pred_3903.laz
1027,416728.2996,5346780.666,3900,0.0040199499702435,tile_129.laz,ok,trees/pred_3900.laz
1028,416726.9504,5346778.577,3742,0.003026549672327,tile_129.laz,ok,trees/pred_3742.laz
1029,416724.6117,5346779.715,3736,0.0052810982720493,tile_129.laz,ok,trees/pred_3736.laz
1030,416726.9504,5346778.577,3742,0.003026549672327,tile_129.laz,ok,trees/pred_3742.laz
1031,416722.5057,5346785.901,3737,0.0044147478659464,tile_129.laz,ok,trees/pred_3737.laz
1032,416721.3695,5346784.45,-1,0.0005000000237487,tile_129.laz,ok,trees/pred_-1.laz
1033,416720.5505,5346783.686,3737,0.004031129527683,tile_129.laz,ok,trees/pred_3737.laz
1034,416719.0944,5346780.919,3730,0.0045122056821489,tile_129.laz,ok,trees/pred_3730.laz
1035,416718.052095409,5346780.24915025,3548,0.002261153218629,tile_129.laz,ok,trees/pred_3548.laz
1036,416716.2768,5346782.138,3734,0.0037735921631387,tile_129.laz,ok,trees/pred_3734.laz
1037,416715.5063,5346781.439,3544,0.0038327536231925,tile_129.laz,ok,trees/pred_3544.laz
1038,416715.382,5346784.483,3733,0.0036055508978258,tile_129.laz,ok,trees/pred_3733.laz
1039,416714.9512,5346786.918,3732,0.0023323810384233,tile_114.laz,ok,trees/pred_3732.laz
1040,416715.7437,5346787.407,3729,0.0047634024560916,tile_129.laz,ok,trees/pred_3729.laz
1041,416712.2047,5346788.454,3727,0.0061717094637108,tile_114.laz,ok,trees/pred_3727.laz
1042,416711.5115,5346784.283,3545,0.0033541015789045,tile_114.laz,ok,trees/pred_3545.laz
1043,416710.8076,5346784.893,3542,0.0038418749249301,tile_114.laz,ok,trees/pred_3542.laz
1044,416707.6591,5346788.603,3538,0.0031320915439112,tile_114.laz,ok,trees/pred_3538.laz
1045,416706.034867577,5346787.57317716,3535,0.0058127143456368,tile_114.laz,ok,trees/pred_3535.laz
1046,416705.2822,5346785.446,3536,0.0045650846369126,tile_114.laz,ok,trees/pred_3536.laz
1047,416702.9154,5346785.426,3537,0.0060959000699386,tile_114.laz,ok,trees/pred_3537.laz
1048,416703.9776,5346790.118,3538,0.0031241000783712,tile_114.laz,ok,trees/pred_3538.laz
1049,416703.0155,5346790.799,3532,0.0046097723023882,tile_114.laz,ok,trees/pred_3532.laz
1050,416703.0115,5346792.348,3532,0.0025000002700835,tile_114.laz,ok,trees/pred_3532.laz
1051,416703.9776,5346790.118,3538,0.0031241000783712,tile_114.laz,ok,trees/pred_3538.laz
1052,416699.0847,5346789.985,3531,0.0068622152977185,tile_114.laz,ok,trees/pred_3531.laz
1053,416699.410540178,5346786.75442991,3353,0.0044627231369736,tile_114.laz,ok,trees/pred_3353.laz
1054,416702.1466,5346783.197,3358,0.0045343139786462,tile_114.laz,ok,trees/pred_3358.laz
1055,416702.884,5346780.118,3355,0.0044721361153521,tile_114.laz,ok,trees/pred_3355.laz
1056,416705.929775559,5346780.48877458,3534,0.0012458044025889,tile_114.laz,ok,trees/pred_3534.laz
1057,416707.7913,5346780.306,3539,0.0042059487756118,tile_114.laz,ok,trees/pred_3539.laz
1058,416709.517279875,5346779.57624753,3543,0.0046346641028839,tile_114.laz,ok,trees/pred_3543.laz
1059,416710.105520237,5346779.73371495,3361,0.0058197189421772,tile_114.laz,ok,trees/pred_3361.laz
1060,416712.947098784,5346780.55784627,-1,0.0036132549739856,tile_114.laz,ok,trees/pred_-1.laz
1061,416713.312322896,5346780.66931795,3547,0.0024209581601282,tile_114.laz,ok,trees/pred_3547.laz
1062,416711.285848156,5346777.04282554,3361,0.0050220994116877,tile_114.laz,ok,trees/pred_3361.laz
1063,416710.8997,5346775.116,3361,0.0040112339501926,tile_114.laz,ok,trees/pred_3361.laz
1064,416707.5813,5346774.991,3361,0.0016401220494301,tile_114.laz,ok,trees/pred_3361.laz
1065,416697.195136474,5346783.38969504,3353,0.0051455189581487,tile_114.laz,ok,trees/pred_3353.laz
1066,416698.176985284,5346777.42710242,3359,0.0041814451010382,tile_114.laz,ok,trees/pred_3359.laz
1067,416701.5473,5346777.077,3357,0.0040360875875407,tile_114.laz,ok,trees/pred_3357.laz
1068,416701.3828,5346775.289,3357,0.0029732138202053,tile_114.laz,ok,trees/pred_3357.laz
1069,416699.7567,5346773.677,3191,0.004459820315268,tile_114.laz,ok,trees/pred_3191.laz
1070,416698.9219,5346772.539,3191,0.0021470911600507,tile_114.laz,ok,trees/pred_3191.laz
1071,416696.7449,5346769.043,3199,0.0057454327392792,tile_114.laz,ok,trees/pred_3199.laz
1072,416697.6568,5346766.62,3192,0.0032000000355765,tile_114.laz,ok,trees/pred_3192.laz
1073,416697.8871,5346765.811,3192,0.0030675721000294,tile_114.laz,ok,trees/pred_3192.laz
1074,416696.3667,5346764.462,3023,0.0038587564309353,tile_114.laz,ok,trees/pred_3023.laz
1075,416701.143080163,5346763.84623543,3200,0.0048640925614564,tile_114.laz,ok,trees/pred_3200.laz
1076,416702.796048367,5346763.62126452,-1,0.0041490256891285,tile_114.laz,ok,trees/pred_-1.laz
1077,416702.889967578,5346762.26965097,3204,0.0003505334611882,tile_114.laz,ok,trees/pred_3204.laz
1078,416704.0188,5346762.772,3201,0.0023323802398207,tile_114.laz,ok,trees/pred_3201.laz
1079,416704.373802822,5346763.49764236,-1,0.0044743628810081,tile_114.laz,ok,trees/pred_-1.laz
1080,416704.0208,5346766.206,3201,0.0040792153365926,tile_114.laz,ok,trees/pred_3201.laz
1081,416704.5432,5346768.108,3201,0.0070880181259729,tile_114.laz,ok,trees/pred_3201.laz
1082,416711.908222728,5346770.18485654,3364,0.0095498290616764,tile_114.laz,ok,trees/pred_3364.laz
1083,416706.7612,5346765.635,3201,0.0051419839439176,tile_114.laz,ok,trees/pred_3201.laz
1084,416705.532114822,5346762.08320156,3202,0.003836985692012,tile_114.laz,ok,trees/pred_3202.laz
1085,416709.711,5346766.679,3364,0.0014142136707036,tile_114.laz,ok,trees/pred_3364.laz
1086,416713.5936,5346776.541,-1,0.0037363083788244,tile_114.laz,ok,trees/pred_-1.laz
1087,416715.298,5346773.56,3552,0.0019999999785797,tile_129.laz,ok,trees/pred_3552.laz
1088,416719.410993163,5346776.68930842,3548,0.001210229896885,tile_129.laz,ok,trees/pred_3548.laz
1089,416720.8708,5346776.921,3551,0.001280624962856,tile_129.laz,ok,trees/pred_3551.laz
1090,416720.0801,5346775.114,3549,0.0040012495292818,tile_129.laz,ok,trees/pred_3549.laz
1091,416722.2664,5346772.82,3553,0.0035999999963678,tile_129.laz,ok,trees/pred_3553.laz
1092,416722.1726,5346768.666,3554,0.004770743949473,tile_129.laz,ok,trees/pred_3554.laz
1093,416717.7672,5346767.761,3365,0.0072691127535084,tile_129.laz,ok,trees/pred_3365.laz
1094,416713.2402,5346761.348,3206,0.002009975451368,tile_114.laz,ok,trees/pred_3206.laz
1095,416724.8799,5346763.376,3368,0.0040012495292818,tile_129.laz,ok,trees/pred_3368.laz
1096,416725.096286093,5346761.84958267,3367,0.0062999309107035,tile_129.laz,ok,trees/pred_3367.laz
1097,416725.903,5346767.702,3744,0.0036055509139698,tile_129.laz,ok,trees/pred_3744.laz
1098,416727.733939881,5346773.73823988,3743,0.0043151693891701,tile_129.laz,ok,trees/pred_3743.laz
1099,416728.932140251,5346773.52466338,3743,0.0051310609077151,tile_129.laz,ok,trees/pred_3743.laz
1100,416713.324,5346828.781,4237,0.0041231056802803,tile_117.laz,ok,trees/pred_4237.laz
1101,416711.3601,5346826.356,4235,0.0040012504603135,tile_117.laz,ok,trees/pred_4235.laz
1102,416711.5602,5346824.363,4236,0.0030066588376958,tile_117.laz,ok,trees/pred_4236.laz
1103,416712.6623,5346825.35,4235,0.002299999992829,tile_117.laz,ok,trees/pred_4235.laz
1104,416704.409601036,5346809.88666289,3880,0.0101644572535788,tile_117.laz,ok,trees/pred_3880.laz
1105,416706.492,5346808.886,3880,0.0044721357248832,tile_117.laz,ok,trees/pred_3880.laz
1106,416703.823,5346813.842,3882,0.0036055514305745,tile_117.laz,ok,trees/pred_3882.laz
1107,416706.1981,5346814.36,4065,0.0019000000320374,tile_117.laz,ok,trees/pred_4065.laz
1108,416705.1879,5346816.908,4064,0.0029000002140147,tile_117.laz,ok,trees/pred_4064.laz
1109,416703.0197,5346822.208,4060,0.0080056224734284,tile_117.laz,ok,trees/pred_4060.laz
1110,416704.192135557,5346823.31156912,4058,0.0080194512949412,tile_117.laz,ok,trees/pred_4058.laz
1111,416707.639584865,5346811.95979334,3883,0.0004637297028471,tile_117.laz,ok,trees/pred_3883.laz
1112,416708.171834459,5346811.7882061,-1,0.0025657972597668,tile_117.laz,ok,trees/pred_-1.laz
1113,416708.787773458,5346812.88860287,4066,0.0026285855360508,tile_117.laz,ok,trees/pred_4066.laz
1114,416708.344467124,5346813.4393129,4066,0.0045196574271448,tile_117.laz,ok,trees/pred_4066.laz
1115,416709.564979108,5346814.7499081,-1,0.0205314826485604,tile_117.laz,ok,trees/pred_-1.laz
1116,416713.5604,5346809.687,4069,0.00302654968002,tile_117.laz,ok,trees/pred_4069.laz
1117,416714.7162,5346810.858,4068,0.0042941822685924,tile_117.laz,ok,trees/pred_4068.laz
